"Lectin"	"SA1"	"SA10"	"SA11"	"SA12"	"SA13"	"SA14"	"SA15"	"SA16"	"SA17"	"SA18"	"SA19"	"SA2"	"SA3"	"SA4"	"SA5"	"SA6"	"SA7"	"SA8"	"SA9"
"NA_6"	-5.27310169029037	-6.56001850860934	0.0919849404648012	0.338894514595202	0.200965853128698	0.602483076997874	0.599247100786505	0.0287727208457422	0.282538224671164	0.532172974857717	3.65267441858339	-2.73136377425369	6.60136775424858	4.93264666624916	5.69284652413798	1.18839650928591	0.922715412058928	-0.35794961135313	0.303332660006578
"NA_7"	-0.366211080254905	0.0838376811653809	-0.171049436515093	0.338894514595202	0.785928389917231	0.602483076997874	0.599247100786505	-0.386264785646578	0.282538224671164	0.532172974857717	0.511318565094632	-1.61588655683375	0.694477187493959	-0.296172006213034	1.16446754068554	1.18839650928591	0.922715412058928	-0.35794961135313	0.303332660006578
"NA_8"	-0.366211080254905	-1.77251130641462	-3.17420977740842	-3.15969229483001	0.06637984853639	-3.24658686937478	-4.05896438732183	-3.25617273925198	1.74317259171369	-4.61044467337538	-6.3590461750987	-1.61588655683375	0.694477187493959	-0.296172006213034	-2.12008727908284	-2.59010030736681	1.97162501353484	-0.35794961135313	0.583784119501868
"NA_9"	3.16216788655106	5.50530147021359	5.88784425253848	-6.30496167517952	0.785928389917231	-2.30440752221738	0.599247100786505	-0.386264785646578	0.282538224671164	2.61124454381695	-4.07364393562652	-1.38456101699989	4.22285615429992	-0.296172006213034	4.74943004717747	4.83225269906063	7.56657160183365	-0.35794961135313	-1.50402226205103
"NPA_1.0"	0.22098453779968	-0.159532830135207	0.159447937020701	0.0797540248659008	0.232303855609851	-0.0923081831761046	0.0698935068036626	0.023611008516486	0.360649051176853	0.133591357477453	0.233845618632669	0.0461187157315859	0.242894454453921	0.0129047682055425	0.130222669128592	0.537853473077774	0.103803458578923	-0.00718346626816491	0.242182396507985
"NPA_2.0"	-0.366211080254905	0.0838376811653809	-0.171049436515093	0.338894514595202	0.785928389917231	0.602483076997874	0.599247100786505	-0.386264785646578	0.282538224671164	0.532172974857717	0.511318565094632	-1.61588655683375	0.694477187493959	-0.296172006213034	1.16446754068554	1.18839650928591	0.922715412058928	-0.35794961135313	0.303332660006578
"PA-I "	0.1343984945669	-0.0616756543580497	0.132798203832534	0.487008681918851	0.599777074060334	0.129413456181979	0.47371621855528	0.658005481280938	0.727163693053033	0.542254742438518	0.732855548863188	-0.100611978719801	0.294915284187901	0.0896449314168262	-0.159678379229691	0.200619358551382	0.116875130841303	0.11718412992288	0.117727752225676
"PHA-E_EY"	-0.0408529666172708	-0.204121106549366	-0.213275395600768	-0.351877396734151	-0.760197444265808	-0.540459993956496	-0.54937937971518	-0.667568624870611	-0.420671468724779	-0.447786179149787	-0.543859642443978	-0.0670322877840288	-0.269835956610761	-0.0247056209328935	0.100558034058304	-0.00969349759565219	-0.0564122176960211	-0.256464485855451	-0.0580361744523916
"PHA-E_V"	-0.0709608147408982	-0.456475724457807	-0.213435010964549	-0.0679191603812317	-0.661328514746545	-0.447094845691998	-0.578563458441954	-0.617001821925271	-0.453033716533957	-0.398675246007569	-0.484870450234949	-0.0726978775530576	-0.560824988945118	-0.273728457226198	-0.0170817119816036	-0.186928293436742	-0.530717466002976	-0.605540211809567	-0.225469949127318
"PHA-L_EY"	-1.03924934765237	-1.21724566546287	-1.17456392069133	-1.4819166879965	-1.12387380117963	-1.500016286357	-1.27879747141839	-1.14107120340663	-1.181173121275	-1.23419353574905	-1.20045087598413	-1.59620889398698	-0.91823792868513	-1.18510993248495	-1.59687194507098	-1.37829607576947	-0.994059056677633	-0.907573490810227	-1.08564905020893
"PHA-L_V"	-0.107490788808498	-0.562572705261514	-0.166626487406278	-0.303021286218781	-0.568271769544065	-0.343565570146096	-0.666609663379875	-0.737517386800228	-0.433709460602055	-0.604862065429725	-0.784698010806578	-0.42601752086969	-0.376918072440828	-0.278478574348899	-0.273933951658817	-0.237477414951307	-0.269869067540883	-0.558976711789381	-0.219746708632515
"PMA"	-0.307794394029584	-0.390260960639115	-0.428496582308977	-0.407362682353122	-0.216643718215872	0.0185186359645435	-0.648517809665544	-0.503775999213051	-0.693214229038492	-0.691487192553151	-0.678073535011968	-0.00568676464752116	-0.567236580601483	-0.501904946352964	-0.387353494205195	-0.179864301574183	-0.191816648999241	-0.695672519775941	-0.339498508961974
"PNA_EY"	-1.09815610510025	-1.2302260404396	-0.829481627932834	-0.635110276871854	-0.434269818006305	-0.849212893465992	-0.390336282749202	-0.00457454375461541	-0.353771156050213	-0.273505369392503	-0.0103576912021399	-1.45503513890384	-0.220937480208624	-1.19775159659395	-1.25464421944776	-0.36841495129877	-0.894907844731156	-0.879122099558713	-0.55700703615869
"PNA_V"	0.583616658562955	0.290554714110419	0.489041779454926	0.57481822091952	0.629948437738614	0.230641146810873	0.320844293410079	0.492180998524658	0.794320884049124	0.742903957552024	0.517260830379755	0.23990962798117	0.626165313760515	0.258129941722057	0.437260913063261	1.03189202360592	0.548948385651947	0.221276519818883	0.285117924300334
"PSA"	-0.451335567982007	-0.633284284727962	0.00218829898718909	-0.454124789666764	-0.194061649371424	0.0152338189217414	-0.722958142318191	-0.708246204068777	-0.60417079115177	-0.698797658481439	-1.15277047966042	0.0278931562232625	-0.8669077217319	-0.668918814824213	-0.435526969847002	-0.658827519613865	-0.615268807163885	-0.914137101613166	-0.579703063505585
"PSL"	0.428739822252975	0.465929349382641	0.322501376289594	0.0127968116392445	0.015410236054942	-0.0211364869013195	0.274981969015787	-0.0939294127458119	0.0302416305094599	-0.136831752654958	-0.179057673789737	0.64047166901112	0.448151817951418	0.261722941098727	0.399151865752126	0.424963242729946	0.410870173809711	0.716423905941895	0.44379992973972
"PTA"	-0.0157396269655976	0.124947869128707	0.259103095035913	-0.592353558977043	-0.0971629962366496	-0.499600262427197	-0.0469873760673423	-0.558043085488507	-0.364857611336763	-0.519715482775043	-0.837358333392821	-0.0367888948684207	0.00835477225431625	-0.118807915103318	0.0792286230716179	0.150055736461665	0.0865536419409487	0.370204167241054	0.0705077647508112
"PTL-I"	2.75892217904898	2.21915364556809	1.06194005812197	3.42748843809032	0.30919856806439	0.159571532860738	1.39556797284604	1.06760235953678	0.362051594900732	1.74744096176078	0.344598841474718	2.74517993196057	2.41948764832281	2.17487090279455	2.28437700419946	2.01486025402003	2.43704811584389	2.60737293701413	2.27295901108584
"PTL-II"	0.386626825629472	-0.254315641052044	0.111680770676164	0.584974160802531	0.0829876106916956	0.104135176260522	0.466667455552969	-0.193486131107536	0.708526023442369	-0.613639570667056	-0.173072381481013	-0.242136507124261	0.28902028059483	-0.36799045256574	0.172187269080982	0.222242474907713	0.463739578213307	0.110267925925237	-0.056817601482031
"RCA (fridge)"	0.429804909686437	-0.177077464548669	0.838666391098766	0.743747401825477	0.112223662272752	0.576556318873562	0.148020519082008	0.2914390958589	0.580566904315452	-0.0227361571747942	-0.166845345681764	0.569246142933734	-0.0539444713706185	0.123020857662466	0.346502029081453	0.224939177144828	0.520183445506635	-0.248930626742881	0.245653368910347
"Ricin B Chain (Fridge)"	0.559792434711863	0.132862680193311	0.924776773850665	1.40107999594981	1.44691634904212	1.02370108796792	0.871035555067522	1.06768087986636	1.34307726084631	1.14187015931686	1.28228933665805	1.89987109474964	-0.0596863681790083	0.376960175977759	0.495420413461547	0.429484283411389	0.117323429722109	0.439262464494792	0.441901296422751
"RPA"	-0.00037739368307399	0.0453635331717752	0.256549851646458	-0.248458533550949	0.251323028415229	-0.122128760924484	0.236677021401796	-0.00643653419442636	-0.0126628895371752	0.12232503164941	-0.15206457670824	-0.301180247488208	0.105908848752513	0.118225291129017	-0.128351430074362	0.119501427864327	0.0312398688370958	0.139941181383167	0.123958594959769
"SBA"	0.296720019124507	-0.0286576460223742	0.304717279678639	0.290870450007692	0.407319677690198	0.0733424865491727	0.433281354212784	0.448489003818489	0.646165193710196	0.0051227076063558	0.172881950459736	0.149304694441437	0.330911115735161	0.0725229662741764	0.119706089678788	0.345861288133769	0.306773606640336	0.208491549956506	0.255274242793094
"SJA"	-0.168110252146329	-0.0167894023237505	-0.637041125274809	-0.289429819567181	-0.0874911136798211	-0.483366585326857	-0.205692459848242	-0.229016644573363	-0.176497103607677	-0.262522144460444	-0.208052969056837	-0.734885277221391	0.00191047340631201	-0.267154155715465	-0.205849780031159	0.0202823226279509	-0.193079148596491	0.127283318223796	-0.0942024721294086
"SNA"	-0.12343288040803	-0.403149659992478	0.0952217123720072	-0.178996834532523	-0.370949659288746	-0.314240663428112	-0.393835558803268	-0.600516457890265	-0.196306924857453	-0.322123584552239	-0.242713753318862	0.962698613388863	-0.501649579122491	-0.0727868520033024	-0.263588905063168	-0.126916197989098	-0.199095777171728	-0.370532296473414	-0.151240752617916
"SNA-II"	-0.332180703574551	-0.0808473154361291	-0.167896408861761	-0.643191251296917	-0.907713688574788	-1.12065158688458	-0.594298970482917	-0.758829386589369	-0.563965656011005	-0.305236141358304	-0.192029171314568	0.43306384140852	-0.481697278326166	0.201404828154487	-0.279665189262618	0.526749569484069	-0.20032767024942	-0.451155552600406	-0.0296108074252288
"SPM 10 Sialyl Lewis A"	0.619491497390923	0.360799045041253	-0.0014577364565671	-0.0514830071352304	0.409349074639607	-0.0592296999895705	-0.232505411301254	0.127359883270463	0.154346481918219	0.169893705438378	-0.0395330235558404	2.18562111300456	0.267108266308385	0.27026213332746	1.40314803932588	0.867298872818015	0.258237668074583	0.253851505475289	-0.115212487568808
"STA"	0.207358521844238	-0.196952403651309	-0.308127965380125	-0.00747327701911615	-0.802976980250881	-0.579074585595325	0.493843247877779	-0.564736583654582	0.163716808029257	-0.392288229370989	-0.625184798699506	0.218239977473093	-0.00426305642603886	0.260741485771245	0.30746653772648	0.305892740238821	0.275507857687012	-0.0690612424881358	0.0991306105485972
"SVN"	-0.620781400125916	-0.353388860328645	0.42103379714151	-0.869690523455837	0.259985832210843	0.113771094248529	-1.17742441133662	-0.94105064336788	-1.05812894549085	-1.24128406306576	-1.33181960926067	-0.122516743795236	-0.901835635519539	-0.89963464553726	-0.620263699271874	-0.556181289230899	-0.75322985938687	-0.757164825364736	-0.562407180182396
"TJA-I"	0.324711387978578	-0.0396708762678415	0.300054560147739	0.151395229997057	-0.351519167681808	0.0925379994886182	-0.0966902478690379	-0.268692316225545	0.0889435826201073	-0.231065574108843	-0.515190735250521	0.901946365459199	-0.11150760135884	0.181073077904205	0.425629532166848	0.397334473291293	0.549814560764256	-0.00302178229268613	0.31845365822125
"TJA-II"	0.120869507762064	-0.185671058828962	-0.0561580195115035	0.36934239103496	-0.283395072614331	-0.134934135546287	0.0451859608223479	-0.255252235271017	0.342954659977702	-0.394148150743368	-0.538416966498659	0.318576785790611	-0.0927044781120525	-0.0199383963169932	0.231916896256429	0.0140424125792666	0.295367258793894	-0.186328455806494	0.16784149877315
"TL"	0.00229799513618545	-0.283424093450062	-0.140706950147225	-0.00111184176274115	-0.0395388275249129	-0.282810170164806	-0.0481872718761007	0.0602627664990099	-0.24383366060135	-0.296660939605115	0.0126885232580261	-0.206115938300799	0.135458980575256	-0.116570582402277	-0.252131437901673	0.0198907849289309	-0.122772337446797	-0.186615039656147	-0.0629844378682609
"UDA"	-0.119814713197947	-0.226328497694833	0.929678696030161	-0.416301371047199	0.545210594173739	0.482621103720708	-0.716592676176504	-0.533898188502008	-0.659991901182856	-0.734829844355499	-0.863173975845424	0.335669324722645	-0.354244133494444	-0.728821555241229	-0.173601647442403	-0.29587350378212	-0.330638095191368	-0.649171829900588	-0.283389569293771
"UEA-I"	0.339122904881398	-0.25776405299462	-0.203031670774598	0.0932421869896434	0.105923401561254	-0.00106474532345757	0.494314983145353	-0.199655967203622	-0.76808784306865	6.17602916463244	-2.81060950382422	-0.373206846150657	0.406858047472166	-0.231749127379898	0.153304817464861	-0.144268292645357	0.797701300873436	0.354152797147782	0.242436770728936
"UEA-II"	0.605725516516092	0.628197461333116	0.332449985319125	0.0159638723688733	-0.0068065316110868	-0.18822460953754	-0.0789390816979889	-0.287436697102191	0.170160890356568	-0.196648967158774	-0.478096001554947	0.0961499770435026	0.484730793563031	0.41639334209289	0.476388365437817	0.610213440950899	0.561976476951346	0.640278307930423	0.478247964019474
"VFA"	-0.914728648307523	-0.674231862449732	-0.845022431081123	-1.05321492230688	-0.58249229030908	-0.946594887816269	-0.785340199869271	-0.71964765048857	-0.680935899429173	-0.839194052598703	-0.87361393083167	-1.34304225160222	-0.673178181172794	-0.866375349546587	-1.09793562691867	-1.09385286060389	-0.539198049732521	-0.666478471475342	-0.910956121899702
"VVA"	-0.807002477341397	-1.20747784683988	-0.904019334622808	-0.594141445067573	-0.159821984757459	-0.556564931314059	-0.458215106478054	-0.154257275345707	-0.290380703718586	-0.196575456852029	-0.0448736968966639	-0.188920822890815	-0.621731078019724	-0.892754946605621	-1.20026535255804	-0.670210550047772	-0.79805814853956	-0.781234178166649	-0.816061483191625
"VVA (mann) "	-0.621545961197489	-0.539240192240923	-0.631769751027282	-0.572033647502423	-0.20882225908495	-0.612671178667164	-0.507470297266872	-0.240801841634797	-0.358781072669357	-0.491673766989146	-0.147901934584546	-0.243686417676072	-0.491770119067898	-0.685383518143979	-0.891194122090178	-0.69559231735125	-0.576467226314176	-0.475671570232763	-0.605060717746202
"WFA"	0.350385836806492	-0.202125861361376	0.164326974740288	0.0719769567886814	-0.316453169924753	0.186663417200611	0.107895180840622	-0.112150933932295	0.175372110052328	0.143081471407241	-0.667713867137888	-0.22282277930166	-0.159337948034384	-0.349408386689166	0.190715887540918	-0.254245451387536	-0.0648367536782715	0.195947447984103	0.166999022827412
"WGA_EY"	0.240787528454719	0.0826481565349404	0.919618166059937	0.731470170744911	0.255264126067862	0.449966174316071	0.40259789829534	0.291553497016883	0.618732056120178	0.27353569233299	0.226568472937583	1.60816374308432	-0.193667713193411	0.196040245014231	0.348681213578123	0.258236928407758	0.471258611825233	-0.226434131151482	0.25172481128269
"WGA_V"	0.163205124082412	0.0471462697625711	0.859626502827043	0.820213282364547	0.275126795940915	0.477332301632297	0.299164481838565	0.210096507197544	0.494261668546205	0.209025612795578	0.138158531851628	1.58219769416979	-0.221526747120507	0.221895765537191	0.299065209390289	0.21369839219515	0.395312218922735	-0.0569151674600867	0.133733320533015
